,date,count,department_name,year,month,day_of_week,Friday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,January,March,May
41197,2020-04-27,20,Town of Manchester Fire-Rescue-EMS Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
19154,2020-04-27,20,Jersey City Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
1832,2020-04-27,49,Alexandria Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
31358,2020-04-27,63,Richland Fire and Emergency Services,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
10240,2020-04-27,149,City of Saint Paul Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
22370,2020-04-27,316,Memphis Division of Fire Services,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
20730,2020-04-27,1032,Los Angeles County Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
38044,2020-04-27,6,St Louis Park Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
34069,2020-04-27,240,Sacramento Metropolitan Fire District,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
6868,2020-04-27,12,Carmel Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
11560,2020-04-27,487,Columbus Division of Fire,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
20034,2020-04-27,135,Lexington Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
42485,2020-04-27,440,Washington DC Fire & EMS Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
13835,2020-04-27,47,Delray Beach Fire-Rescue Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
15099,2020-04-27,7,Fairmount Fire Protection District,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
3090,2020-04-27,49,Asheville Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
27139,2020-04-27,37,Olathe Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
4444,2020-04-27,34,Bellevue Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
25839,2020-04-27,7,Noblesville Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
24451,2020-04-27,15,New Rochelle Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
33379,2020-04-27,8,Rogers Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
30668,2020-04-27,10,Plainfield Fire Protection District,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
5828,2020-04-27,156,Broward County Sheriffs Office Department of Fire Rescue,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
41887,2020-04-27,245,Tucson Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
40755,2020-04-27,26,Torrington Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
21676,2020-04-27,125,Madison Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
5138,2020-04-27,134,Boston Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
36664,2020-04-27,22,South Adams County Fire Protection District,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
34763,2020-04-27,380,San Francisco Fire Department,2020,April,Monday,0,0,0,0,0,0,1,0,0,0
2520,2020-04-28,193,Anne Arundel County Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
8861,2020-04-28,70,City of Fort Myers Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
33380,2020-04-28,10,Rogers Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
23757,2020-04-28,593,Miami-Dade Fire Rescue Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
34070,2020-04-28,217,Sacramento Metropolitan Fire District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
9552,2020-04-28,38,City of Roseville Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
22371,2020-04-28,368,Memphis Division of Fire Services,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
28819,2020-04-28,119,Orlando Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
24452,2020-04-28,19,New Rochelle Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
21677,2020-04-28,113,Madison Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
42486,2020-04-28,485,Washington DC Fire & EMS Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
42859,2020-04-28,2,Wayne Township Volunteer Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
29831,2020-04-28,83,Pasco Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
41888,2020-04-28,249,Tucson Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
7288,2020-04-28,33,Cedar Rapids Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
27837,2020-04-28,96,Ontario Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
21419,2020-04-28,66,Loudoun County Fire Rescue and EMS,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
15100,2020-04-28,3,Fairmount Fire Protection District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
1833,2020-04-28,41,Alexandria Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
32579,2020-04-28,11,Rincon Valley Fire District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
23065,2020-04-28,203,Mesa Fire and Medical Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
14468,2020-04-28,33,East Pierce Fire and Rescue,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
38401,2020-04-28,117,St Lucie County Fire District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
34764,2020-04-28,383,San Francisco Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
10241,2020-04-28,123,City of Saint Paul Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
3754,2020-04-28,10,Beavercreek Township Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
37355,2020-04-28,5,Southern Platte Fire Protection District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
6193,2020-04-28,60,Cape Coral Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
40100,2020-04-28,4,Toms River Fire District 1,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
3091,2020-04-28,35,Asheville Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
17139,2020-04-28,75,Hall County Fire Services,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
29152,2020-04-28,363,Palm Beach County Fire Rescue,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
1141,2020-04-28,237,Albuquerque Fire Rescue,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
6869,2020-04-28,22,Carmel Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
20035,2020-04-28,126,Lexington Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
4445,2020-04-28,40,Bellevue Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
13218,2020-04-28,11,Delaware Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
17889,2020-04-28,18,Jackson County Fire District 3,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
43452,2020-04-28,86,West Metro Fire Rescue,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
39444,2020-04-28,70,The Villages Public Safety Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
25840,2020-04-28,17,Noblesville Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
30669,2020-04-28,6,Plainfield Fire Protection District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
11561,2020-04-28,496,Columbus Division of Fire,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
35806,2020-04-28,1,Simsbury Volunteer Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
19155,2020-04-28,55,Jersey City Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
5829,2020-04-28,112,Broward County Sheriffs Office Department of Fire Rescue,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
27140,2020-04-28,33,Olathe Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
38045,2020-04-28,7,St Louis Park Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
13836,2020-04-28,39,Delray Beach Fire-Rescue Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
32041,2020-04-28,85,Richmond Fire and Emergency Services,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
40756,2020-04-28,23,Torrington Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
44143,2020-04-28,66,West Palm Beach Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
36665,2020-04-28,27,South Adams County Fire Protection District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
41198,2020-04-28,18,Town of Manchester Fire-Rescue-EMS Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
5139,2020-04-28,162,Boston Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
7886,2020-04-28,1,Cicero Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
451,2020-04-28,18,Adams County Fire Protection District,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
10746,2020-04-28,4,City of Westfield Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
20731,2020-04-28,991,Los Angeles County Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
18497,2020-04-28,1,Jackson Township Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
15753,2020-04-28,7,Fishers Fire and Emergency Services,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
31359,2020-04-28,83,Richland Fire and Emergency Services,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
25146,2020-04-28,71,Newport News Fire Department,2020,April,Tuesday,0,0,0,0,1,0,1,0,0,0
11562,2020-04-29,470,Columbus Division of Fire,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
23066,2020-04-29,193,Mesa Fire and Medical Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
10242,2020-04-29,119,City of Saint Paul Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
29832,2020-04-29,85,Pasco Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
31360,2020-04-29,85,Richland Fire and Emergency Services,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
35807,2020-04-29,1,Simsbury Volunteer Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
19156,2020-04-29,41,Jersey City Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
24453,2020-04-29,19,New Rochelle Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
17140,2020-04-29,71,Hall County Fire Services,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
42487,2020-04-29,582,Washington DC Fire & EMS Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
21678,2020-04-29,118,Madison Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
25841,2020-04-29,14,Noblesville Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
14469,2020-04-29,28,East Pierce Fire and Rescue,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
30670,2020-04-29,8,Plainfield Fire Protection District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
7289,2020-04-29,28,Cedar Rapids Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
43453,2020-04-29,84,West Metro Fire Rescue,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
44144,2020-04-29,56,West Palm Beach Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
36002,2020-04-29,2,Somerton Cocopah Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
18498,2020-04-29,4,Jackson Township Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
1142,2020-04-29,244,Albuquerque Fire Rescue,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
20732,2020-04-29,950,Los Angeles County Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
41199,2020-04-29,19,Town of Manchester Fire-Rescue-EMS Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
34071,2020-04-29,223,Sacramento Metropolitan Fire District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
27141,2020-04-29,31,Olathe Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
36666,2020-04-29,28,South Adams County Fire Protection District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
22372,2020-04-29,315,Memphis Division of Fire Services,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
38046,2020-04-29,14,St Louis Park Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
15101,2020-04-29,1,Fairmount Fire Protection District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
26529,2020-04-29,49,Northwest Fire District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
6870,2020-04-29,24,Carmel Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
1834,2020-04-29,47,Alexandria Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
5830,2020-04-29,126,Broward County Sheriffs Office Department of Fire Rescue,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
13219,2020-04-29,10,Delaware Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
29153,2020-04-29,334,Palm Beach County Fire Rescue,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
13837,2020-04-29,41,Delray Beach Fire-Rescue Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
40101,2020-04-29,1,Toms River Fire District 1,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
33381,2020-04-29,14,Rogers Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
3755,2020-04-29,9,Beavercreek Township Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
3092,2020-04-29,42,Asheville Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
38402,2020-04-29,127,St Lucie County Fire District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
15754,2020-04-29,13,Fishers Fire and Emergency Services,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
452,2020-04-29,19,Adams County Fire Protection District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
10747,2020-04-29,4,City of Westfield Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
40757,2020-04-29,27,Torrington Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
25147,2020-04-29,78,Newport News Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
34765,2020-04-29,333,San Francisco Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
8862,2020-04-29,50,City of Fort Myers Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
35241,2020-04-29,3,Sheridan Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
5140,2020-04-29,156,Boston Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
2521,2020-04-29,185,Anne Arundel County Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
32042,2020-04-29,81,Richmond Fire and Emergency Services,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
20036,2020-04-29,136,Lexington Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
21420,2020-04-29,80,Loudoun County Fire Rescue and EMS,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
12241,2020-04-29,11,Coral Gables Fire and Rescue Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
23758,2020-04-29,590,Miami-Dade Fire Rescue Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
28820,2020-04-29,109,Orlando Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
17890,2020-04-29,26,Jackson County Fire District 3,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
37356,2020-04-29,3,Southern Platte Fire Protection District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
16442,2020-04-29,62,Golder Ranch Fire District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
27838,2020-04-29,88,Ontario Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
32580,2020-04-29,10,Rincon Valley Fire District,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
41889,2020-04-29,222,Tucson Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
6194,2020-04-29,61,Cape Coral Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
42860,2020-04-29,1,Wayne Township Volunteer Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
4446,2020-04-29,33,Bellevue Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
39445,2020-04-29,48,The Villages Public Safety Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
9553,2020-04-29,33,City of Roseville Fire Department,2020,April,Wednesday,0,0,0,0,0,1,1,0,0,0
23067,2020-04-30,183,Mesa Fire and Medical Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
3756,2020-04-30,12,Beavercreek Township Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
39446,2020-04-30,40,The Villages Public Safety Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
29833,2020-04-30,65,Pasco Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
5141,2020-04-30,148,Boston Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
14470,2020-04-30,27,East Pierce Fire and Rescue,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
13220,2020-04-30,13,Delaware Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
16443,2020-04-30,67,Golder Ranch Fire District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
23759,2020-04-30,599,Miami-Dade Fire Rescue Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
17141,2020-04-30,63,Hall County Fire Services,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
36667,2020-04-30,22,South Adams County Fire Protection District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
9554,2020-04-30,44,City of Roseville Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
37357,2020-04-30,8,Southern Platte Fire Protection District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
27142,2020-04-30,32,Olathe Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
15102,2020-04-30,3,Fairmount Fire Protection District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
33382,2020-04-30,19,Rogers Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
3093,2020-04-30,39,Asheville Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
43454,2020-04-30,87,West Metro Fire Rescue,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
1143,2020-04-30,236,Albuquerque Fire Rescue,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
40758,2020-04-30,31,Torrington Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
20733,2020-04-30,924,Los Angeles County Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
15755,2020-04-30,9,Fishers Fire and Emergency Services,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
5831,2020-04-30,128,Broward County Sheriffs Office Department of Fire Rescue,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
35808,2020-04-30,2,Simsbury Volunteer Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
19157,2020-04-30,52,Jersey City Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
453,2020-04-30,17,Adams County Fire Protection District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
21679,2020-04-30,119,Madison Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
13838,2020-04-30,35,Delray Beach Fire-Rescue Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
28821,2020-04-30,102,Orlando Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
24454,2020-04-30,19,New Rochelle Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
42861,2020-04-30,1,Wayne Township Volunteer Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
38403,2020-04-30,120,St Lucie County Fire District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
27839,2020-04-30,81,Ontario Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
41890,2020-04-30,230,Tucson Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
6195,2020-04-30,51,Cape Coral Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
8863,2020-04-30,65,City of Fort Myers Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
40102,2020-04-30,2,Toms River Fire District 1,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
4447,2020-04-30,46,Bellevue Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
12242,2020-04-30,10,Coral Gables Fire and Rescue Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
32581,2020-04-30,12,Rincon Valley Fire District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
21421,2020-04-30,65,Loudoun County Fire Rescue and EMS,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
29154,2020-04-30,315,Palm Beach County Fire Rescue,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
7290,2020-04-30,34,Cedar Rapids Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
25148,2020-04-30,83,Newport News Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
25842,2020-04-30,9,Noblesville Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
42488,2020-04-30,507,Washington DC Fire & EMS Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
17891,2020-04-30,27,Jackson County Fire District 3,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
26530,2020-04-30,32,Northwest Fire District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
44145,2020-04-30,51,West Palm Beach Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
41200,2020-04-30,18,Town of Manchester Fire-Rescue-EMS Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
22373,2020-04-30,333,Memphis Division of Fire Services,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
31361,2020-04-30,65,Richland Fire and Emergency Services,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
32043,2020-04-30,107,Richmond Fire and Emergency Services,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
10243,2020-04-30,134,City of Saint Paul Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
38047,2020-04-30,11,St Louis Park Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
2522,2020-04-30,223,Anne Arundel County Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
6871,2020-04-30,12,Carmel Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
20037,2020-04-30,127,Lexington Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
34072,2020-04-30,225,Sacramento Metropolitan Fire District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
1835,2020-04-30,50,Alexandria Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
35242,2020-04-30,1,Sheridan Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
30671,2020-04-30,8,Plainfield Fire Protection District,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
34766,2020-04-30,350,San Francisco Fire Department,2020,April,Thursday,0,0,0,1,0,0,1,0,0,0
7887,2020-05-01,4,Cicero Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
454,2020-05-01,27,Adams County Fire Protection District,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
32044,2020-05-01,91,Richmond Fire and Emergency Services,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
3094,2020-05-01,39,Asheville Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
39447,2020-05-01,54,The Villages Public Safety Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
42862,2020-05-01,1,Wayne Township Volunteer Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
32582,2020-05-01,8,Rincon Valley Fire District,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
26531,2020-05-01,45,Northwest Fire District,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
31362,2020-05-01,81,Richland Fire and Emergency Services,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
30672,2020-05-01,16,Plainfield Fire Protection District,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
6872,2020-05-01,12,Carmel Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
27143,2020-05-01,45,Olathe Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
1836,2020-05-01,60,Alexandria Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
25149,2020-05-01,69,Newport News Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
25843,2020-05-01,18,Noblesville Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
14471,2020-05-01,35,East Pierce Fire and Rescue,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
27840,2020-05-01,78,Ontario Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
23760,2020-05-01,576,Miami-Dade Fire Rescue Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
43455,2020-05-01,104,West Metro Fire Rescue,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
13839,2020-05-01,34,Delray Beach Fire-Rescue Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
8864,2020-05-01,63,City of Fort Myers Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
7291,2020-05-01,28,Cedar Rapids Fire Department,2020,May,Friday,1,0,0,0,0,0,0,0,0,1
